Date,DIS Close Price,NFLX Close Price
28-09-06,30.93,23.11
29-09-06,30.91,22.78
02-10-06,30.53,22.81
03-10-06,31,23.04
04-10-06,31.19,23.2
05-10-06,31.07,23.85
06-10-06,31.34,24.11
09-10-06,31.39,24
10-10-06,31.25,23.62
11-10-06,31.31,23.38
12-10-06,31.3,23.41
13-10-06,31.11,23.2
16-10-06,31.02,23.22
17-10-06,31.1,22.73
18-10-06,31.58,22.39
19-10-06,31.59,22.14
20-10-06,31.45,22.24
23-10-06,31.28,23.08
24-10-06,31.38,27.37
25-10-06,31.2,27.74
26-10-06,31.98,27.75
27-10-06,31.73,27.59
30-10-06,31.86,27.91
31-10-06,31.46,27.66
01-11-06,31.73,27.55
02-11-06,31.7,26.7
03-11-06,31.89,26.7
06-11-06,32.46,27.26
07-11-06,32.85,27.64
08-11-06,33.1,28.88
09-11-06,33.58,28.92
10-11-06,32.4,29.38
13-11-06,32.26,29.49
14-11-06,32.53,29.09
15-11-06,32.69,29.75
16-11-06,33.06,29.27
17-11-06,32.94,28.92
20-11-06,33.12,29.08
21-11-06,33.23,29.27
22-11-06,32.99,29.59
24-11-06,32.91,29.36
27-11-06,32.59,28.97
28-11-06,32.89,28.84
29-11-06,32.88,29.19
30-11-06,33.05,29.28
01-12-06,33.09,29.46
04-12-06,33.44,28.93
05-12-06,34.2,28.99
06-12-06,34.1,28.48
07-12-06,34.14,27.73
08-12-06,34.39,27.65
11-12-06,34.52,28.47
12-12-06,34.54,28.37
13-12-06,34.45,28.4
14-12-06,34.72,27.76
15-12-06,34.3,27.6
18-12-06,34.49,26.64
19-12-06,34.85,27.06
20-12-06,34.61,27.36
21-12-06,34.54,26.79
22-12-06,34.16,26.2
26-12-06,34.53,26.84
27-12-06,34.54,26.49
28-12-06,34.52,26.1
29-12-06,34.27,25.86
03-01-07,34.2,26.61
04-01-07,34.47,25.35
05-01-07,34.19,24.81
08-01-07,34.5,23.83
09-01-07,34.45,23.99
10-01-07,34.49,24.07
11-01-07,34.99,24.24
12-01-07,35.21,22.71
16-01-07,35.03,22.74
17-01-07,35.25,22.83
18-01-07,35.85,22.25
19-01-07,35.5,22.56
22-01-07,35.15,21.9
23-01-07,35.58,21.76
24-01-07,35.35,22.75
25-01-07,34.94,23.25
26-01-07,34.55,23.15
29-01-07,34.68,22.55
30-01-07,35.04,22.93
31-01-07,35.17,22.81
01-02-07,35.01,22.73
02-02-07,35.18,22.84
05-02-07,35.26,22.6
06-02-07,35.19,22.32
07-02-07,35.48,22.9
08-02-07,35.29,23.75
09-02-07,34.36,23.11
12-02-07,33.92,23.13
13-02-07,34.59,22.9
14-02-07,34.75,22.6
15-02-07,34.67,22.5
16-02-07,34.89,22.87
20-02-07,35.05,23.51
21-02-07,35.14,23.39
22-02-07,35.16,23.75
23-02-07,35.14,23.53
26-02-07,35.11,23.13
27-02-07,33.1,22.1
28-02-07,34.25,22.53
01-03-07,34.39,22.83
02-03-07,33.95,22.29
05-03-07,33.72,21.06
06-03-07,34.37,21.44
07-03-07,34.43,21.18
08-03-07,34.69,21.24
09-03-07,34.37,21.06
12-03-07,34.2,21.08
13-03-07,33.62,20.55
14-03-07,33.73,21.11
15-03-07,33.79,21.16
16-03-07,33.61,21.02
19-03-07,34.09,21.36
20-03-07,34.38,22.48
21-03-07,35.17,23.05
22-03-07,35.33,23.1
23-03-07,34.99,23.73
26-03-07,35.22,23.26
27-03-07,34.66,23.58
28-03-07,34.23,23.38
29-03-07,34.39,23.45
30-03-07,34.43,23.19
02-04-07,34.47,23.48
03-04-07,34.92,23.78
04-04-07,34.64,24.53
05-04-07,34.91,24.2
09-04-07,34.91,24.34
10-04-07,34.99,24.86
11-04-07,34.59,24.6
12-04-07,34.67,24.6
13-04-07,34.72,24.6
16-04-07,35.02,24.52
17-04-07,35.15,23.96
18-04-07,34.92,21.7
19-04-07,34.92,21.51
20-04-07,35.28,22.1
23-04-07,35.08,21.73
24-04-07,34.91,21.62
25-04-07,35.32,21.56
26-04-07,35.17,22.13
27-04-07,34.98,22.21
30-04-07,34.98,22.17
01-05-07,35.47,22.15
02-05-07,35.7,22.11
03-05-07,35.69,22.29
04-05-07,35.85,22.16
07-05-07,36.06,22.22
08-05-07,36.55,22.14
09-05-07,36.12,22.11
10-05-07,35.69,21.91
11-05-07,36.07,22.06
14-05-07,35.98,21.96
15-05-07,35.94,21.75
16-05-07,36.01,21.72
17-05-07,35.99,21.82
18-05-07,36.02,21.94
21-05-07,36.44,22.5
22-05-07,36.27,23
23-05-07,36.48,23.19
24-05-07,35.84,22.54
25-05-07,36.03,22.52
29-05-07,35.59,21.85
30-05-07,35.91,22.06
31-05-07,35.44,21.8999
01-06-07,35.24,21.57
04-06-07,35.7,21.48
05-06-07,35.27,21.39
06-06-07,34.91,22.6
07-06-07,34.26,23.93
08-06-07,34.2,23.43
11-06-07,34.18,21.93
12-06-07,33.56,20.08
13-06-07,33.4,19.42
14-06-07,33.79,19.18
15-06-07,34.4,19.71
18-06-07,34.54,20.02
19-06-07,34.76,19.93
20-06-07,34.19,19.55
21-06-07,34.19,19.99
22-06-07,34.14,19.68
25-06-07,34.06,19.62
26-06-07,34.06,19.52
27-06-07,34.27,20.78
28-06-07,33.85,19.85
29-06-07,34.14,19.39
02-07-07,34.52,19.48
03-07-07,34.54,19.77
05-07-07,34.63,19.82
06-07-07,34.49,20.39
09-07-07,34.46,20.43
10-07-07,33.89,20.12
11-07-07,33.98,20.01
12-07-07,34.25,20.11
13-07-07,34.37,20.14
16-07-07,34.47,20.06
17-07-07,34.68,20.21
18-07-07,34.6,20.12
19-07-07,34.47,19.94
20-07-07,34.34,19.63
23-07-07,35.03,17.27
24-07-07,34.75,16.0701
25-07-07,34.93,16.7
26-07-07,34.08,17.84
27-07-07,33.74,17.1
30-07-07,34.01,17.39
31-07-07,33,17.23
01-08-07,33.83,17.16
02-08-07,34.36,17.11
03-08-07,33.9,16.57
06-08-07,34.3,16.96
07-08-07,34.55,17.35
08-08-07,34.29,17.97
09-08-07,33,17.77
10-08-07,33.16,17.89
13-08-07,33.24,17.36
14-08-07,32.36,17.46
15-08-07,31.71,17.44
16-08-07,32.58,16.9
17-08-07,32.68,17.24
20-08-07,32.91,17.17
21-08-07,33.29,17.3
22-08-07,33.57,17.43
23-08-07,33.16,17.25
24-08-07,33.87,17.8
27-08-07,33.84,17.14
28-08-07,33.2,16.98
29-08-07,33.89,17.5
30-08-07,33.47,17.2
31-08-07,33.6,17.52
04-09-07,34.13,18.14
05-09-07,34.04,17.92
06-09-07,34.41,17.99
07-09-07,33.59,18.04
10-09-07,33.56,17.4
11-09-07,33.49,17.67
12-09-07,33.72,17.36
13-09-07,33.52,17.34
14-09-07,33.56,17.72
17-09-07,33.38,18.41
18-09-07,34.58,19.23
19-09-07,34.56,19.64
20-09-07,34.04,19.48
21-09-07,34.6,19.19
24-09-07,34.32,19.29
25-09-07,34.07,21.01
26-09-07,34.52,21.94
27-09-07,34.21,21.36
28-09-07,34.39,20.7499
01-10-07,34.65,21.22
02-10-07,34.77,21.2
03-10-07,34.72,21.08
04-10-07,34.9,21.14
05-10-07,35.47,22
08-10-07,35.27,22.27
09-10-07,35.45,22.79
10-10-07,35.28,23.42
11-10-07,35.01,22.91
12-10-07,35.47,23
15-10-07,35.14,23.96
16-10-07,35.01,23.97
17-10-07,35.38,24.28
18-10-07,34.78,24.03
19-10-07,33.81,23.24
22-10-07,34.68,23.01
23-10-07,34.89,25.99
24-10-07,35.06,25.25
25-10-07,34.45,25.33
26-10-07,34.38,25.22
29-10-07,34.68,26.37
30-10-07,34.29,26.44
31-10-07,34.63,26.47
01-11-07,33.8,26.29
02-11-07,33.92,26.26
05-11-07,33.88,26.51
06-11-07,34.08,27.23
07-11-07,33.5,26.88
08-11-07,33.63,27.19
09-11-07,32.74,25.25
12-11-07,32.02,24.51
13-11-07,33.01,25.41
14-11-07,31.86,24.84
15-11-07,32.4,24.06
16-11-07,32.53,23.8
19-11-07,31.25,23.21
20-11-07,31.55,22.63
21-11-07,31.5,21.55
23-11-07,31.84,21.75
26-11-07,31.24,21.47
27-11-07,31.72,22.34
28-11-07,32.69,23.01
29-11-07,32.81,23.12
30-11-07,33.15,23.1
03-12-07,33.04,23.78
04-12-07,32.75,23.75
05-12-07,32.75,23.93
06-12-07,32.72,23.9
07-12-07,32.79,23.57
10-12-07,32.35,23.49
11-12-07,31.76,23.3
12-12-07,32.28,23.16
13-12-07,32.76,23.04
14-12-07,33.01,23.52
17-12-07,32.99,23.1
18-12-07,33.02,24.18
19-12-07,32.26,24.87
20-12-07,32.33,27.24
21-12-07,32.94,28.1
24-12-07,33.24,27.91
26-12-07,32.82,28.7
27-12-07,32.43,27.45
28-12-07,32.42,26.93
31-12-07,32.28,26.62
02-01-08,31.84,26.35
03-01-08,31.77,26.07
04-01-08,31.13,24.61
07-01-08,31.16,24.88
08-01-08,30.54,23.3
09-01-08,30.16,23
10-01-08,30.67,24.7
11-01-08,30.32,23.41
14-01-08,30.35,22.77
15-01-08,29.85,22.05
16-01-08,29.83,22.07
17-01-08,28.77,21.77
18-01-08,28.51,21.85
22-01-08,28.12,22.31
23-01-08,28.52,23.76
24-01-08,29.23,21.94
25-01-08,28.68,21.77
28-01-08,29.37,22.99
29-01-08,28.8,23.16
30-01-08,29.41,22.94
31-01-08,29.84,25.15
01-02-08,30.66,25.39
04-02-08,30.9,25.89
05-02-08,30.07,25.26
06-02-08,31.5,26.02
07-02-08,31.72,26.85
08-02-08,32.12,26.88
11-02-08,31.93,26.89
12-02-08,32.03,26.9
13-02-08,32.78,27.31
14-02-08,32.32,26.75
15-02-08,32.49,26.6
19-02-08,32.19,26.79
20-02-08,32.58,27.47
21-02-08,32.27,27.87
22-02-08,32.57,27.8
25-02-08,32.89,28
26-02-08,32.89,29
27-02-08,33.1,32.43
28-02-08,32.54,31.54
29-02-08,32.41,31.58
03-03-08,32.41,30.94
04-03-08,31.87,31.52
05-03-08,31.64,32.1
06-03-08,31.25,30.62
07-03-08,30.76,31.26
10-03-08,30.46,33.21
11-03-08,31.19,33.08
12-03-08,31.41,34.04
13-03-08,31.33,34.21
14-03-08,30.78,33.26
17-03-08,30.46,32.99
18-03-08,31.72,35
19-03-08,31.24,34.87
20-03-08,31.9,36.24
24-03-08,32.04,38.17
25-03-08,32.08,37.12
26-03-08,31.76,37.86
27-03-08,31.38,36.36
28-03-08,31,35.59
31-03-08,31.38,34.65
01-04-08,31.91,36.51
02-04-08,31.56,36.35
03-04-08,31.53,37.33
04-04-08,31.24,36.21
07-04-08,31.52,35.9
08-04-08,31.07,36.9
09-04-08,30.85,36.42
10-04-08,31.35,36.57
11-04-08,30.18,35.51
14-04-08,30.04,35.78
15-04-08,29.93,36.48
16-04-08,30.32,38.97
17-04-08,30.78,40.7
18-04-08,31.33,38.56
21-04-08,31.46,39.32
22-04-08,31.29,30
23-04-08,31.64,31.26
24-04-08,31.94,33.02
25-04-08,32.36,33.96
28-04-08,32.43,33.06
29-04-08,32.76,32.18
30-04-08,32.43,31.98
01-05-08,33.3,31
02-05-08,33.49,31.1
05-05-08,33.29,31
06-05-08,33.73,30.94
07-05-08,34.7,30.16
08-05-08,34.56,30.15
09-05-08,34.3,30.72
12-05-08,34.77,30.71
13-05-08,34.33,30.66
14-05-08,34.8,30.4
15-05-08,34.99,29.93
16-05-08,34.91,31.66
19-05-08,34.72,30.98
20-05-08,34.09,31.63
21-05-08,33.66,31.69
22-05-08,33.61,31.71
23-05-08,33.23,31.21
27-05-08,33.64,32.03
28-05-08,33.86,31.12
29-05-08,33.81,30.35
30-05-08,33.6,30.36
02-06-08,33.3,30.89
03-06-08,33.18,31.87
04-06-08,34.35,32.37
05-06-08,34.49,33.17
06-06-08,33.01,31.82
09-06-08,33.18,31.13
10-06-08,33.83,30.63
11-06-08,33.27,30.23
12-06-08,33.24,31.01
13-06-08,33.93,32.22
16-06-08,33.65,31.92
17-06-08,33.11,31.3
18-06-08,32.95,30.18
19-06-08,32.89,32.1
20-06-08,31.94,31.4
23-06-08,32.39,29.61
24-06-08,32.22,29
25-06-08,32.49,29.6
26-06-08,31.53,28.78
27-06-08,31.57,26.74
30-06-08,31.2,26.07
01-07-08,31.05,27.1
02-07-08,30.71,27.25
03-07-08,30.9,27.28
07-07-08,30.08,28.25
08-07-08,29.95,28.41
09-07-08,29.54,28.62
10-07-08,29.6,27.85
11-07-08,29.2,27.21
14-07-08,29.1,27.81
15-07-08,29.43,27.71
16-07-08,30.43,28.11
17-07-08,31.2,27.78
18-07-08,30.9,27.1
21-07-08,30.49,27.35
22-07-08,30.41,27.22
23-07-08,31.15,27.98
24-07-08,31.02,26.73
25-07-08,31.1,27.85
28-07-08,30.5,28.63
29-07-08,30.92,31.04
30-07-08,31.67,30.53
31-07-08,30.35,30.89
01-08-08,30.08,29.22
04-08-08,30.37,29.83
05-08-08,31.31,29.89
06-08-08,31.42,30
07-08-08,30.92,30.46
08-08-08,32.03,31.05
11-08-08,32.8,32.2
12-08-08,32.16,30.81
13-08-08,31.74,31.16
14-08-08,32.33,31.84
15-08-08,32.5,31.26
18-08-08,32.08,30.59
19-08-08,31.75,30.11
20-08-08,31.82,30.52
21-08-08,31.83,30
22-08-08,32.2,30.65
25-08-08,31.6,29.94
26-08-08,31.71,30.09
27-08-08,31.76,30.64
28-08-08,32.59,31.12
29-08-08,32.35,30.84
02-09-08,32.44,30.84
03-09-08,32.51,30.91
04-09-08,31.54,29.87
05-09-08,31.36,29.66
08-09-08,32.92,30.15
09-09-08,32.43,28.74
10-09-08,32.77,28.75
11-09-08,32.94,28.83
12-09-08,33.26,29.45
15-09-08,32.36,28.11
16-09-08,32.51,28.46
17-09-08,32.19,28.86
18-09-08,33.44,31.04
19-09-08,34.39,31.94
22-09-08,32.91,31.71
23-09-08,32.53,31.53
24-09-08,31.77,31.77
25-09-08,32.47,32.97
26-09-08,32.75,32.87
29-09-08,29.73,31.6
30-09-08,30.69,30.88
01-10-08,30.68,30.04
02-10-08,29.96,29.3
03-10-08,29.54,28.97
06-10-08,28.26,26.49
07-10-08,26.57,22.31
08-10-08,25.68,22.74
09-10-08,23.8,22.94
10-10-08,23.04,24.29
13-10-08,26.72,25.4
14-10-08,25.68,24.04
15-10-08,23.37,22.51
16-10-08,24.27,23.45
17-10-08,24.75,23.3
20-10-08,26.55,23.8
21-10-08,25.31,20.85
22-10-08,23.05,20.7
23-10-08,23.4,20.79
24-10-08,22.61,18.95
27-10-08,21.37,17.94
28-10-08,23.91,20.57
29-10-08,23.97,21.76
30-10-08,25.33,22.78
31-10-08,25.91,24.76
03-11-08,25.04,23.36
04-11-08,26.02,24.03
05-11-08,24.23,22.99
06-11-08,22.81,21.48
07-11-08,23.36,21.86
10-11-08,22.08,21.53
11-11-08,21.78,22.02
12-11-08,20.16,20.7
13-11-08,21.65,24.36
14-11-08,21.08,22.03
17-11-08,19.74,21.25
18-11-08,20.67,21.45
19-11-08,19.94,20.55
20-11-08,18.73,18.72
21-11-08,21.12,19.99
24-11-08,22.2,22.21
25-11-08,22.03,21.63
26-11-08,22.5,22.87
28-11-08,22.52,22.98
01-12-08,20.33,22.04
02-12-08,21.46,23.21
03-12-08,21.94,23.81
04-12-08,21.79,23.17
05-12-08,22.77,25.27
08-12-08,24.92,25.51
09-12-08,23.53,28.09
10-12-08,23.7,28.48
11-12-08,22.82,28.14
12-12-08,22.61,28.51
15-12-08,22.77,28.49
16-12-08,23.78,28.65
17-12-08,23.58,28.79
18-12-08,22.83,28.24
19-12-08,22.43,27.69
22-12-08,21.93,27.92
23-12-08,21.85,27.15
24-12-08,21.99,27.41
26-12-08,22.18,28.46
29-12-08,21.47,27.93
30-12-08,22.48,28.66
31-12-08,22.69,29.89
02-01-09,23.92,29.87
05-01-09,23.5,31.94
06-01-09,24.31,32.94
07-01-09,23.18,32.71
08-01-09,22.9,33.15
09-01-09,22.31,32.26
12-01-09,21.86,31.21
13-01-09,21.2,30.94
14-01-09,20.8,29.54
15-01-09,21.36,31.62
16-01-09,21.46,31.26
20-01-09,20.24,29.83
21-01-09,21.23,30.69
22-01-09,20.97,30.84
23-01-09,20.61,30.44
26-01-09,20.86,30.15
27-01-09,21.25,34.82
28-01-09,22.28,36.16
29-01-09,21.25,36.88
30-01-09,20.68,36.14
02-02-09,20.2,36.95
03-02-09,20.62,36.74
04-02-09,19,36.85
05-02-09,18.71,37.47
06-02-09,19.45,37
09-02-09,19.44,36.94
10-02-09,18.76,36.17
11-02-09,18.5,36.17
12-02-09,18.83,37.93
13-02-09,18.52,38.54
17-02-09,17.84,37.22
18-02-09,17.63,37
19-02-09,17.69,37.09
20-02-09,17.53,36.8
23-02-09,16.97,35.58
24-02-09,17.92,36.06
25-02-09,17.36,35.79
26-02-09,16.86,35.78
27-02-09,16.77,36.24
02-03-09,16.05,34.35
03-03-09,16.36,36.36
04-03-09,16.94,37.71
05-03-09,15.99,37.9
06-03-09,15.83,38.18
09-03-09,15.59,38.5
10-03-09,16.61,38.5
11-03-09,16.59,37.49
12-03-09,17.43,39.96
13-03-09,17.13,39.37
16-03-09,17.21,38.66
17-03-09,17.82,40.79
18-03-09,18.11,41.62
19-03-09,17.7,41.51
20-03-09,17.45,41.65
23-03-09,18.92,43.4
24-03-09,18.39,43.44
25-03-09,18.53,41.56
26-03-09,19.06,41.75
27-03-09,18.59,39.68
30-03-09,17.85,42.03
31-03-09,18.16,42.92
01-04-09,18.79,42.87
02-04-09,20.21,43.13
03-04-09,20,43.07
06-04-09,19.62,44.5
07-04-09,19.12,43.7
08-04-09,19.36,44.28
09-04-09,19.88,46.95
13-04-09,19.53,49.42
14-04-09,19.02,47.8
15-04-09,19.73,46.59
16-04-09,20.51,48.27
17-04-09,20.38,48.83
20-04-09,19.41,49.61
21-04-09,19.47,46.6
22-04-09,19.4,45.88
23-04-09,19.63,45.32
24-04-09,20.26,42.73
27-04-09,19.74,46.37
28-04-09,19.51,46.18
29-04-09,21.01,45.23
30-04-09,21.9,45.31
01-05-09,21.94,44.48
04-05-09,22.86,44.94
05-05-09,23.15,45.11
06-05-09,25.87,42.99
07-05-09,25.33,39.97
08-05-09,25.46,40.22
11-05-09,24.71,39.6
12-05-09,24.32,40.33
13-05-09,23.6,37.65
14-05-09,23.48,37.08
15-05-09,23.41,38.5
18-05-09,24.21,38.77
19-05-09,23.82,39.63
20-05-09,23.55,40.25
21-05-09,23.23,39.11
22-05-09,23.7,38.8
26-05-09,24.54,40.09
27-05-09,23.87,38.93
28-05-09,23.99,38.54
29-05-09,24.22,39.42
01-06-09,25.03,40.94
02-06-09,25.13,41.17
03-06-09,25.08,40.5
04-06-09,25.14,40.71
05-06-09,24.95,39.19
08-06-09,25.33,38.81
09-06-09,25.33,39.01
10-06-09,25.1,37.86
11-06-09,25.23,37.74
12-06-09,25.06,37.84
15-06-09,24.25,38.16
16-06-09,23.49,37.83
17-06-09,23.68,40.4
18-06-09,23.72,41.31
19-06-09,23.53,41.59
22-06-09,22.66,40.55
23-06-09,22.88,39.57
24-06-09,22.9,39.59
25-06-09,23.55,41.11
26-06-09,23.43,40.37
29-06-09,23.66,41.2
30-06-09,23.33,41.34
01-07-09,23.45,40.62
02-07-09,22.85,39.92
06-07-09,23.09,39.78
07-07-09,22.53,38.8
08-07-09,22.24,38.7
09-07-09,22.53,39.95
10-07-09,22.41,40.07
13-07-09,22.7,42.19
14-07-09,23.11,43.3
15-07-09,24.08,44.41
16-07-09,24.79,44.13
17-07-09,24.51,44.14
20-07-09,25.37,44.82
21-07-09,25.2,44.78
22-07-09,25.38,45.28
23-07-09,26.8,46.46
24-07-09,26.58,42.2
27-07-09,26.45,41.7
28-07-09,26.37,42.34
29-07-09,25.89,42.7
30-07-09,26.22,43.61
31-07-09,25.12,43.94
03-08-09,25.52,44.97
04-08-09,25.64,44.18
05-08-09,25.27,44.31
06-08-09,25.37,43.5
07-08-09,26.69,45
10-08-09,26.44,45.8
11-08-09,25.9,46.09
12-08-09,26.22,46.28
13-08-09,26.26,46.28
14-08-09,25.86,44.49
17-08-09,25.09,43.11
18-08-09,25.2,43.55
19-08-09,25.48,44.87
20-08-09,25.89,44.98
21-08-09,26.79,45.1
24-08-09,26.8,44.32
25-08-09,26.87,44.46
26-08-09,27,43.97
27-08-09,27.01,43.75
28-08-09,26.84,44.22
31-08-09,26.04,43.63
01-09-09,25.68,42.15
02-09-09,25.4,41.78
03-09-09,25.44,40.29
04-09-09,25.9,40.95
08-09-09,26.28,41.48
09-09-09,26.95,43.23
10-09-09,28.36,43.5
11-09-09,28.42,42.66
14-09-09,28.08,43.28
15-09-09,28.29,44.97
16-09-09,28.37,46.8
17-09-09,28.46,46.44
18-09-09,28.44,47.4
21-09-09,28,47.5
22-09-09,28.38,47.73
23-09-09,28.08,46.85
24-09-09,27.97,46.62
25-09-09,27.62,46.26
28-09-09,28.23,45.97
29-09-09,27.94,46.26
30-09-09,27.46,46.17
01-10-09,27.36,44.62
02-10-09,27.21,44.72
05-10-09,27.67,45.42
06-10-09,28.18,46.17
07-10-09,28.17,46.25
08-10-09,28.67,46.04
09-10-09,28.64,46.91
12-10-09,28.64,46.06
13-10-09,28.41,46.49
14-10-09,28.91,48.07
15-10-09,29.23,50.35
16-10-09,29.4,48.99
19-10-09,29.87,49.8
20-10-09,29.35,48.96
21-10-09,29.23,47.85
22-10-09,29.44,49.63
23-10-09,28.89,54.89
26-10-09,28.65,55.17
27-10-09,28.17,54.24
28-10-09,27.24,53.54
29-10-09,28.14,55.32
30-10-09,27.37,53.45
02-11-09,27.41,53.8
03-11-09,27.62,53.75
04-11-09,28.03,54.16
05-11-09,29,56.39
06-11-09,28.56,55.86
09-11-09,29,57.2
10-11-09,29.12,58.4
11-11-09,29.29,59.44
12-11-09,29.05,58.19
13-11-09,30.44,59.33
16-11-09,30.7,59.46
17-11-09,30.87,60.75
18-11-09,30.67,61.13
19-11-09,30.21,60.26
20-11-09,30.01,59.97
23-11-09,30.48,60.38
24-11-09,30.23,59.67
25-11-09,30.61,59.22
27-11-09,30.35,57.85
30-11-09,30.22,58.63
01-12-09,30.73,58.23
02-12-09,30.79,59
03-12-09,30.33,57.99
04-12-09,30.84,56.23
07-12-09,31,55.91
08-12-09,30.68,55.92
09-12-09,30.7,55.96
10-12-09,31.3,56.74
11-12-09,31.7,55.7
14-12-09,31.83,56.41
15-12-09,32.18,56.92
16-12-09,32.43,55.08
17-12-09,31.93,53.73
18-12-09,31.95,53.27
21-12-09,32.4,53.96
22-12-09,32.31,53.61
23-12-09,32.43,56.85
24-12-09,32.29,56.89
28-12-09,31.91,57.34
29-12-09,32.38,56.98
30-12-09,32.28,55.632
31-12-09,32.25,55.09
04-01-10,32.07,53.48
05-01-10,31.99,51.51
06-01-10,31.82,53.32
07-01-10,31.83,52.4
08-01-10,31.88,53.3
11-01-10,31.36,53.23
12-01-10,30.82,52.37
13-01-10,31.29,53.96
14-01-10,31.02,50.99
15-01-10,30.6,50.95
19-01-10,31.01,51.2
20-01-10,31.19,51.24
21-01-10,30.61,51.19
22-01-10,29.98,50.89
25-01-10,29.92,49.13
26-01-10,29.66,49.95
27-01-10,29.32,50.97
28-01-10,29.35,63.04
29-01-10,29.55,62.25
01-02-10,29.52,61.03
02-02-10,29.98,61.85
03-02-10,30.75,61.95
04-02-10,29.67,60.34
05-02-10,29.54,60.84
08-02-10,29.48,60.9
09-02-10,29.84,62.13
10-02-10,30.03,61.49
11-02-10,30.16,63.36
12-02-10,30.07,63.18
16-02-10,30.47,64.86
17-02-10,30.86,64.51
18-02-10,31.02,66.1
19-02-10,31.23,66.65
22-02-10,31.12,65.27
23-02-10,30.92,64.35
24-02-10,31.39,64.69
25-02-10,31.36,65.61
26-02-10,31.24,66.05
01-03-10,31.54,69.7
02-03-10,31.88,68.98
03-03-10,31.64,67.55
04-03-10,32.57,68.01
05-03-10,33.22,67.65
08-03-10,33.19,68.68
09-03-10,33.31,69.94
10-03-10,33.33,71.28
11-03-10,33.81,71.19
12-03-10,33.69,69.98
15-03-10,33.72,69.6
16-03-10,33.75,70.63
17-03-10,33.75,70.92
18-03-10,33.78,70.54
19-03-10,33.64,70.45
22-03-10,33.95,72.89
23-03-10,34.01,72.96
24-03-10,34.39,72.37
25-03-10,35.09,73.54
26-03-10,35.31,74.3
29-03-10,35.16,73.9
30-03-10,35.1,75.06
31-03-10,34.91,73.74
01-04-10,35.55,75
05-04-10,35.22,79.99
06-04-10,35.47,83.37
07-04-10,35.32,79.73
08-04-10,35.67,81.83
09-04-10,36.22,82.42
12-04-10,35.89,83.18
13-04-10,35.84,86.38
14-04-10,36.2,87.57
15-04-10,36.4,86.83
16-04-10,35.83,85.31
19-04-10,36.17,84.8
20-04-10,36.54,87.07
21-04-10,36.56,86.98
22-04-10,36.78,100.25
23-04-10,36.79,99.73
26-04-10,37.04,108.17
27-04-10,36.32,102.07
28-04-10,36.29,99.39
29-04-10,37.22,103.17
30-04-10,36.84,98.9
03-05-10,37.56,101.99
04-05-10,36.59,99.36
05-05-10,35.34,98.23
06-05-10,34.01,96.97
07-05-10,33.41,91.09
10-05-10,35.29,97.505
11-05-10,35.76,99.82
12-05-10,35.13,107.83
13-05-10,34.75,110.01
14-05-10,34.06,100.56
17-05-10,34.2,106.35
18-05-10,33.73,102.01
19-05-10,33.39,100.61
20-05-10,31.99,94.99
21-05-10,32.87,99.47
24-05-10,32.48,101.62
25-05-10,32.32,105
26-05-10,33.07,104.8
27-05-10,34.37,108.86
28-05-10,33.42,111.15
01-06-10,33.33,107.29
02-06-10,34.74,110.7801
03-06-10,34.71,111.85
04-06-10,33.69,109.78
07-06-10,33.04,109.16
08-06-10,33.15,110.33
09-06-10,32.94,115.43
10-06-10,34.11,118.66
11-06-10,34.24,120.69
14-06-10,33.93,126.81
15-06-10,34.99,123.5
16-06-10,34.79,124.67
17-06-10,35.07,125.86
18-06-10,35.15,126.42
21-06-10,35.06,118.99
22-06-10,34.35,116.43
23-06-10,34.34,117.77
24-06-10,33.6,115.25
25-06-10,33.48,117.98
28-06-10,33.22,117.61
29-06-10,32.3,112.58
30-06-10,31.5,108.65
01-07-10,31.49,109.66
02-07-10,31.38,107.08
06-07-10,31.72,107.27
07-07-10,33.14,118.49
08-07-10,33.34,116.98
09-07-10,33.75,117.534
12-07-10,33.77,119.38
13-07-10,34.45,120.92
14-07-10,34.24,123
15-07-10,34.05,121.11
16-07-10,33.03,118.39
19-07-10,33.31,118.9
20-07-10,33.4,120.39
21-07-10,32.81,119.65
22-07-10,33.59,103.56
23-07-10,34.13,107.7
26-07-10,34.4,102.79
27-07-10,34.28,104.09
28-07-10,34.04,100.31
29-07-10,33.71,98.02
30-07-10,33.69,102.55
02-08-10,34.48,101.88
03-08-10,34.21,104.41
04-08-10,34.83,108.13
05-08-10,34.98,110.53
06-08-10,35,118.32
09-08-10,35.16,116.9
10-08-10,35.29,125.01
11-08-10,34.22,126.47
12-08-10,33.99,133.05
13-08-10,33.68,132.26
16-08-10,33.66,137.22
17-08-10,33.76,132.97
18-08-10,33.91,125.7
19-08-10,33.19,128.24
20-08-10,33.05,129.96
23-08-10,32.93,126.9
24-08-10,32.14,121.28
25-08-10,32.11,124.25
26-08-10,31.94,125.84
27-08-10,32.78,126.1
30-08-10,32.35,123.1
31-08-10,32.54,125.52
01-09-10,33.51,134.915
02-09-10,33.91,138
03-09-10,34.67,138.48
07-09-10,33.84,141.79
08-09-10,33.84,146
09-09-10,34.08,145.68
10-09-10,34.15,146.16
13-09-10,34.27,147.94
14-09-10,34.05,146.65
15-09-10,34.21,143.12
16-09-10,34.17,140.5
17-09-10,34.56,140.46
20-09-10,34.9,142.8899
21-09-10,34.5,147.2
22-09-10,33.99,156.93
